SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO BRANCO,VOTO NULO
PR,79413,URAÍ,84,45.36970428485214,8285,4232,4053,2,0,0,0,2306,0,0,0,4180,0,0,0,0,0,104,424
PR,79430,WENCESLAU BRAZ,20,44.912456016889514,14210,7343,6867,1,790,38,593,1858,682,28,134,6405,104,1,2,50,2,337,643
PR,79430,WENCESLAU BRAZ,20,44.912456016889514,14210,7343,6867,2,0,0,0,2959,0,0,0,7898,0,0,0,0,0,237,523
PR,79456,VERÊ,115,45.1336226245698,6683,3297,3382,1,308,7,472,2369,110,13,39,1902,86,1,0,10,1,113,187
PR,79472,VITORINO,73,45.16599707815924,5476,2726,2747,1,305,13,170,1038,106,3,39,2260,82,1,1,23,1,92,155
PR,79499,XAMBRÊ,117,45.844724220623505,5004,2567,2437,1,301,20,197,1251,127,5,35,2086,69,1,0,11,5,72,212
PR,79499,XAMBRÊ,117,45.844724220623505,5004,2567,2437,2,0,0,0,1587,0,0,0,2461,0,0,0,0,0,46,195
PR,79510,ALTÔNIA,123,46.32517965726921,14472,7609,6863,1,915,22,529,2265,417,23,88,6479,468,1,2,46,3,218,789
PR,79537,ASSIS CHATEAUBRIAND,113,46.04260157671316,26384,13833,12547,1,1187,72,1429,4378,745,64,166,10945,362,3,1,88,5,473,990
PR,79553,QUEDAS DO IGUAÇU,163,43.503700218163154,23377,11800,11564,2,0,0,0,6250,0,0,0,10306,0,0,0,0,0,214,431
PR,79570,CÉU AZUL,118,44.927886243087684,8861,4645,4211,1,367,36,337,978,155,17,47,4588,147,1,2,15,1,100,292
PR,79570,CÉU AZUL,118,44.927886243087684,8861,4645,4211,2,0,0,0,1497,0,0,0,5178,0,0,0,0,0,98,282
PR,79596,GRANDES RIOS,136,44.74412331406551,5190,2527,2658,2,0,0,0,1167,0,0,0,2393,0,0,0,0,0,55,140
PR,79618,INDIANÓPOLIS,149,45.921081677704194,3624,1833,1791,1,435,5,141,567,80,5,17,1475,47,0,0,22,1,72,221
PR,79618,INDIANÓPOLIS,149,45.921081677704194,3624,1833,1791,2,0,0,0,903,0,0,0,1963,0,0,0,0,0,62,155
PR,79634,MATINHOS,194,44.715877226222055,26390,14157,12233,1,953,201,1638,3323,562,148,258,11376,301,9,5,202,5,592,958
PR,79650,NOVA AURORA,120,46.12795275590551,9653,4947,4699,1,495,18,382,1898,202,11,91,4134,127,2,0,28,3,162,339
PR,79650,NOVA AURORA,120,46.12795275590551,9653,4947,4699,2,0,0,0,2494,0,0,0,4863,0,0,0,0,0,125,288
PR,79677,NOVA OLÍMPIA,127,45.087370600414076,4830,2507,2320,1,306,9,154,842,131,6,44,2003,74,0,1,21,1,76,230
PR,79693,PÉROLA,135,45.776460157375595,9023,4749,4274,1,383,30,355,1631,292,18,49,3939,155,0,1,30,4,207,381
PR,79693,PÉROLA,135,45.776460157375595,9023,4749,4274,2,0,0,0,2259,0,0,0,4694,0,0,0,0,0,145,355
PR,79715,SANTA HELENA,129,44.692465753424656,20440,10691,9744,1,511,54,949,4591,251,46,136,8285,252,14,3,53,6,267,685
PR,79731,TAPIRA,127,46.78006799830004,4706,2408,2294,1,202,7,179,1043,124,10,66,1625,126,1,1,8,1,87,240
PR,79731,TAPIRA,127,46.78006799830004,4706,2408,2294,2,0,0,0,1463,0,0,0,2017,0,0,0,0,0,49,166
PR,79758,MARILENA,96,45.62852404643449,6030,2999,3030,2,0,0,0,2268,0,0,0,1877,0,0,0,0,0,55,199
PR,79774,FRANCISCO ALVES,97,45.90327246429217,5531,2825,2706,1,257,13,154,1167,124,5,29,2483,52,0,0,9,1,116,256
PR,79790,NOVA SANTA ROSA,124,45.643558374867844,6621,3400,3221,1,190,18,127,516,92,2,20,4483,42,0,0,13,0,69,128
PR,79790,NOVA SANTA ROSA,124,45.643558374867844,6621,3400,3221,2,0,0,0,725,0,0,0,4743,0,0,0,0,0,52,93
PR,79812,BOA VISTA DA APARECIDA,165,44.46806649168854,6858,3428,3423,1,330,7,283,1867,151,8,43,1987,106,2,0,12,2,129,281
PR,79812,BOA VISTA DA APARECIDA,165,44.46806649168854,6858,3428,3423,2,0,0,0,2348,0,0,0,2453,0,0,0,0,0,90,218
PR,79839,BRAGANEY,126,44.00364181662382,4668,2278,2384,1,277,17,147,1259,108,11,32,1471,72,0,0,15,1,76,176
PR,79871,TRÊS BARRAS DO PARANÁ,166,43.59270216962525,9126,4517,4574,1,345,11,276,2479,172,12,99,3339,47,0,0,21,2,185,314
PR,79871,TRÊS BARRAS DO PARANÁ,166,43.59270216962525,9126,4517,4574,2,0,0,0,2958,0,0,0,3889,0,0,0,0,0,123,264
PR,79898,VERA CRUZ DO OESTE,118,45.705628948879955,6965,3569,3388,2,0,0,0,1792,0,0,0,3299,0,0,0,0,0,70,213
PR,79910,PRANCHITA,83,45.33970653623833,4498,2297,2201,2,0,0,0,1607,0,0,0,2162,0,0,0,0,0,76,136
PR,79936,TUPÃSSI,148,45.30742877749729,5546,2867,2679,1,277,11,223,868,164,10,22,3110,83,0,0,20,1,93,210
PR,79936,TUPÃSSI,148,45.30742877749729,5546,2867,2679,2,0,0,0,1269,0,0,0,3559,0,0,0,0,0,57,167
PR,79952,NOVA PRATA DO IGUAÇU,162,43.833808049535605,8075,4080,3995,1,248,21,462,3116,168,13,41,2543,119,2,0,17,1,115,229
PR,79979,JESUÍTAS,120,47.073782926492896,7251,3639,3610,1,546,6,332,1402,185,9,71,2743,75,3,1,24,3,154,367
PR,79979,JESUÍTAS,120,47.073782926492896,7251,3639,3610,2,0,0,0,1951,0,0,0,3464,0,0,0,0,0,108,340
PR,79995,SÃO JORGE DO PATROCÍNIO,123,46.12164865946379,4998,2535,2463,2,0,0,0,1485,0,0,0,2555,0,0,0,0,0,49,209
PR,84530,TURVO,44,42.15029842647857,11058,5474,5584,1,559,28,454,4460,318,22,73,2774,113,3,2,44,3,186,355
PR,84557,ALTAMIRA DO PARANÁ,169,44.140601275432736,3293,1629,1664,2,0,0,0,1288,0,0,0,1174,0,0,0,0,0,38,92
PR,84573,FIGUEIRA,119,44.80196475908311,6413,3273,3140,2,0,0,0,2275,0,0,0,2581,0,0,0,0,0,117,234
PR,84590,LUNARDELLI,132,46.227386306846576,4002,1992,2010,2,0,0,0,1384,0,0,0,1773,0,0,0,0,0,50,130
PR,84611,SARANDI,206,41.95549050264462,60122,32054,28068,2,0,0,0,17398,0,0,0,28697,0,0,0,0,0,1164,2941
PR,84638,JURANDA,98,44.240181024729274,6187,3205,2971,1,401,18,193,1197,170,18,25,2593,144,1,0,21,0,72,186
PR,84638,JURANDA,98,44.240181024729274,6187,3205,2971,2,0,0,0,1579,0,0,0,3072,0,0,0,0,0,81,183
PR,84654,DOURADINA,142,43.785547785547784,6435,3297,3138,1,312,26,156,1439,135,8,39,2861,195,2,1,25,3,84,248
PR,84670,SANTA TEREZINHA DE ITAIPU,147,42.94835485214494,16807,9031,7776,1,437,71,770,2142,390,34,113,9065,246,4,3,58,4,238,501
PR,84697,MISSAL,114,45.94335828399061,8951,4551,4394,1,231,35,355,1841,91,24,43,4289,120,2,1,15,1,91,270
PR,84719,SÃO JOSÉ DAS PALMEIRAS,148,43.53986710963455,3010,1521,1489,1,97,8,131,985,73,9,15,1066,29,0,1,7,1,76,156
PR,84719,SÃO JOSÉ DAS PALMEIRAS,148,43.53986710963455,3010,1521,1489,2,0,0,0,1248,0,0,0,1273,0,0,0,0,0,50,94
RJ,58009,QUISSAMÃ,255,43.13470216606498,17728,9002,8712,1,70,363,1698,3044,477,55,131,5706,106,6,12,187,4,461,974
RJ,58009,QUISSAMÃ,255,43.13470216606498,17728,9002,8712,2,0,0,0,4752,0,0,0,6250,0,0,0,0,0,368,1339
RJ,58017,ANGRA DOS REIS,147,41.13545740300754,67763,34344,33389,1,186,1081,4140,6592,1085,174,344,31140,438,7,16,344,18,1383,3118
RJ,58017,ANGRA DOS REIS,147,41.13545740300754,67763,34344,33389,2,0,0,0,10786,0,0,0,33070,0,0,0,0,0,1085,4040
RJ,58025,QUATIS,183,44.79219143576826,10322,5231,5086,1,56,127,812,1857,318,27,80,4012,148,1,6,93,8,216,456
RJ,58025,QUATIS,183,44.79219143576826,10322,5231,5086,2,0,0,0,2806,0,0,0,4426,0,0,0,0,0,190,659
RJ,58033,ARARUAMA,92,45.58805728012978,96162,51363,44660,2,0,0,0,13961,0,0,0,47767,0,0,0,0,0,1552,6119
RJ,58041,BELFORD ROXO,152,43.500360260210805,97154,52109,44895,1,303,2386,5708,12764,1173,280,933,40093,258,10,49,967,44,2947,5664
RJ,58041,BELFORD ROXO,153,43.48925196799504,77366,41138,36076,1,188,1989,5115,10333,942,249,1168,32712,242,7,22,712,37,2278,4608
RJ,58041,BELFORD ROXO,155,42.20882427276776,83091,44661,38355,1,211,2475,5195,12504,1060,178,858,34117,232,7,34,751,39,2290,4594
RJ,58050,BARRA DO PIRAÍ,93,47.123885855452464,71243,37398,33732,1,414,1000,6015,9429,1959,365,720,27178,805,21,38,954,44,1845,3768
RJ,58050,BARRA DO PIRAÍ,93,47.123885855452464,71243,37398,33732,2,0,0,0,16806,0,0,0,30218,0,0,0,0,0,1350,5050
RJ,58076,BARRA MANSA,94,46.74830699774267,46958,24882,22000,1,228,734,4435,5272,1003,196,294,20607,720,7,28,405,22,1028,2350
RJ,58076,BARRA MANSA,94,46.74830699774267,46958,24882,22000,2,0,0,0,9893,0,0,0,22765,0,0,0,0,0,836,3319
RJ,58106,GUAPIMIRIM,149,43.660929981341454,40733,21018,19678,1,165,996,2454,5864,815,103,331,16510,231,4,19,440,20,887,1665
RJ,58106,GUAPIMIRIM,149,43.660929981341454,40733,21018,19678,2,0,0,0,8525,0,0,0,17709,0,0,0,0,0,699,2451
RJ,58114,BOM JESUS DO ITABAPOANA,95,45.69900756938604,29726,15682,14039,1,113,248,1964,4812,871,103,200,11667,240,4,4,172,16,479,1386
RJ,58114,BOM JESUS DO ITABAPOANA,95,45.69900756938604,29726,15682,14039,2,0,0,0,6634,0,0,0,12540,0,0,0,0,0,379,1693
RJ,58122,QUEIMADOS,138,42.154335283879895,72971,41542,31429,1,219,2395,6231,10362,1111,256,1193,33789,335,15,23,900,29,1823,4408
RJ,58130,CABO FRIO,256,42.729200845222,76194,41356,34811,1,279,1632,5198,5742,1471,229,493,35110,291,19,20,980,18,1692,3553
RJ,58149,JAPERI,139,42.45865222819302,73693,38213,35422,1,177,1896,4339,11225,1195,221,661,29283,156,15,36,733,33,2074,3779
RJ,58157,CACHOEIRAS DE MACACU,49,44.90085179627505,45318,23104,22157,1,155,1162,3515,6118,1023,135,265,18261,217,7,21,365,7,1166,2340
RJ,58157,CACHOEIRAS DE MACACU,49,44.90085179627505,45318,23104,22157,2,0,0,0,9565,0,0,0,20042,0,0,0,0,0,861,3267
RJ,58165,COMENDADOR LEVY GASPARIAN,40,44.22378080755113,7628,3959,3667,1,47,157,865,1802,211,46,73,2275,82,0,5,70,2,160,462
RJ,58181,APERIBÉ,34,46.208793661421716,8961,4606,4350,2,0,0,0,1794,0,0,0,4925,0,0,0,0,0,128,636
RJ,58190,CAMPOS DOS GOYTACAZES,75,45.36266141387612,109658,58371,51075,1,540,1827,10305,12420,3646,480,1027,39560,672,47,102,1368,48,3732,9398
RJ,58190,CAMPOS DOS GOYTACAZES,75,45.36266141387612,109658,58371,51075,2,0,0,0,25135,0,0,0,44007,0,0,0,0,0,2330,11035
RJ,58190,CAMPOS DOS GOYTACAZES,76,44.03288332920486,96893,51652,45103,1,563,3108,6418,11685,3090,340,715,34547,331,22,141,1333,38,3089,7322
RJ,58190,CAMPOS DOS GOYTACAZES,76,44.03288332920486,96893,51652,45103,2,0,0,0,20002,0,0,0,39115,0,0,0,0,0,2097,9067
RJ,58190,CAMPOS DOS GOYTACAZES,98,47.886939188968405,91810,50195,41451,1,448,1508,12117,7799,1847,489,502,36772,1281,26,66,1170,39,1891,4640
RJ,58190,CAMPOS DOS GOYTACAZES,129,43.8009572877906,62887,32846,29949,1,403,2016,4202,8451,2272,188,459,20552,176,21,77,854,29,2551,5114
RJ,58190,CAMPOS DOS GOYTACAZES,129,43.8009572877906,62887,32846,29949,2,0,0,0,14172,0,0,0,23476,0,0,0,0,0,1532,6529
RJ,58203,RIO DAS OSTRAS,184,41.92069968543112,75978,41498,34480,1,297,1507,7914,6073,1035,385,404,38299,975,8,17,813,29,1289,3888
RJ,58211,CANTAGALO,101,46.559859154929576,16188,8233,7951,1,75,197,1410,1765,603,49,119,6201,160,6,11,103,5,367,1175
RJ,58220,AREAL,174,44.401248049921996,9615,4993,4616,1,65,104,945,1111,470,41,99,3816,136,3,4,123,4,206,574
RJ,58220,AREAL,174,44.401248049921996,9615,4993,4616,2,0,0,0,2090,0,0,0,4434,0,0,0,0,0,203,812
RJ,58238,CARMO,102,45.24811039456348,14421,7561,6857,1,64,117,1152,3157,308,49,109,4795,217,3,6,74,7,254,865
RJ,58238,CARMO,102,45.24811039456348,14421,7561,6857,2,0,0,0,4536,0,0,0,5185,0,0,0,0,0,205,1021
RJ,58246,PINHEIRAL,30,44.89333716255026,17410,9044,8333,2,0,0,0,5410,0,0,0,6759,0,0,0,0,0,256,1083
RJ,58254,CASIMIRO DE ABREU,50,43.607111611048616,32004,16378,15608,1,101,467,2366,2610,562,127,146,14803,275,4,28,305,15,560,1513
RJ,58262,IGUABA GRANDE,181,46.400822469157404,22858,12049,10800,1,94,299,1572,1574,402,65,110,11510,117,8,5,205,13,309,768
RJ,58262,IGUABA GRANDE,181,46.400822469157404,22858,12049,10800,2,0,0,0,3300,0,0,0,12008,0,0,0,0,0,280,1037
RJ,58270,CONCEIÇÃO DE MACABU,51,45.11414790996785,17416,8860,8534,2,0,0,0,4246,0,0,0,6552,0,0,0,0,0,343,1500
RJ,58289,SÃO FRANCISCO DE ITABAPOANA,130,45.83461995249406,37049,18475,18498,1,144,481,1903,4120,1284,67,194,14411,100,13,24,300,7,1043,1871
RJ,58297,CORDEIRO,52,45.654816857502546,16682,8752,7907,1,51,208,1804,1765,374,50,109,6730,169,2,8,95,3,340,1145
RJ,58300,CARAPEBUS,255,43.69873460152518,11933,5914,6002,1,48,263,798,1738,221,25,66,4870,69,0,20,69,3,238,612
RJ,58300,CARAPEBUS,255,43.69873460152518,11933,5914,6002,2,0,0,0,2635,0,0,0,5059,0,0,0,0,0,211,830
RJ,58319,DUAS BARRAS,42,44.31109507114869,9698,4737,4953,1,38,80,955,1455,338,25,104,3484,105,3,4,39,6,218,729
RJ,58327,PORTO REAL,183,42.19145449224466,17085,8719,8362,2,0,0,0,3931,0,0,0,7836,0,0,0,0,0,259,1131
RJ,58335,DUQUE DE CAXIAS,78,45.11949707809456,112945,60485,52314,2,0,0,0,22827,0,0,0,55015,0,0,0,0,0,1943,8545
RJ,58335,DUQUE DE CAXIAS,79,42.67663602241201,91918,49344,42422,1,263,2735,6592,11375,1432,305,719,40535,337,11,55,886,43,2693,5618
RJ,58335,DUQUE DE CAXIAS,79,42.67663602241201,91918,49344,42422,2,0,0,0,19281,0,0,0,44450,0,0,0,0,0,1806,6999
RJ,58335,DUQUE DE CAXIAS,103,46.922296063682175,95853,52130,43614,1,281,2369,9210,12189,1307,427,563,37953,567,19,46,996,67,2448,5461
RJ,58335,DUQUE DE CAXIAS,103,46.922296063682175,95853,52130,43614,2,0,0,0,22270,0,0,0,41879,0,0,0,0,0,1699,6592
RJ,58335,DUQUE DE CAXIAS,126,42.97582782728949,104131,54817,49120,2,0,0,0,24191,0,0,0,47286,0,0,0,0,0,1941,8819
RJ,58335,DUQUE DE CAXIAS,127,42.50787859796768,89359,47847,41390,2,0,0,0,18991,0,0,0,42424,0,0,0,0,0,1789,7441
RJ,58335,DUQUE DE CAXIAS,128,43.402652251034716,59196,30838,28283,1,191,1360,4390,5913,716,161,379,29390,306,7,22,476,29,1381,3236
RJ,58335,DUQUE DE CAXIAS,128,43.402652251034716,59196,30838,28283,2,0,0,0,10832,0,0,0,31372,0,0,0,0,0,932,4204
RJ,58335,DUQUE DE CAXIAS,200,46.11608788616088,81379,43860,37354,1,208,1473,8590,8596,1091,391,498,34810,583,13,27,822,50,1722,4155
RJ,58335,DUQUE DE CAXIAS,200,46.11608788616088,81379,43860,37354,2,0,0,0,17848,0,0,0,37801,0,0,0,0,0,1209,5221
RJ,58343,SÃO JOSÉ DE UBÁ,107,45.25705199115044,7232,3609,3618,1,27,72,296,1152,392,12,46,3207,56,2,3,24,0,94,343
RJ,58351,ENGENHEIRO PAULO DE FRONTIN,74,45.444287993992305,10653,5530,5115,1,38,190,1070,1467,405,26,114,4296,86,3,4,122,7,212,566
RJ,58351,ENGENHEIRO PAULO DE FRONTIN,74,45.444287993992305,10653,5530,5115,2,0,0,0,2713,0,0,0,4670,0,0,0,0,0,196,817
RJ,58360,TANGUÁ,151,43.85484201467153,24402,12469,11911,1,99,639,1515,4611,467,60,147,9724,93,2,6,194,7,511,1113
RJ,58360,TANGUÁ,151,43.85484201467153,24402,12469,11911,2,0,0,0,5901,0,0,0,10803,0,0,0,0,0,445,1604
RJ,58386,MACUCO,52,43.77385564643421,6970,3581,3379,1,33,86,893,1224,120,25,35,2612,60,2,3,45,1,117,408
RJ,58386,MACUCO,52,43.77385564643421,6970,3581,3379,2,0,0,0,1815,0,0,0,2881,0,0,0,0,0,101,551
RJ,58394,ITAGUAÍ,105,43.55440841771943,90951,47218,43611,1,233,2379,6036,9181,1460,235,589,42488,467,16,19,747,28,2136,4430
RJ,58408,ARMAÇÃO DOS BÚZIOS,172,42.472271978218814,27915,14516,13399,1,100,632,2732,2179,465,114,136,13028,249,5,6,322,11,474,955
RJ,58416,ITAOCARA,106,46.88443799554335,19299,9994,9297,1,76,133,1438,1663,507,79,87,9216,147,3,11,94,8,395,1213
RJ,58424,SEROPÉDICA,225,43.87350349713871,55045,28705,26273,1,164,1231,4722,5420,982,168,350,24610,260,12,15,635,21,1208,2798
RJ,58432,ITAPERUNA,107,46.775375803407634,75773,40225,35432,1,300,796,4684,8209,1701,184,467,34559,666,13,15,491,23,1466,3132
RJ,58432,ITAPERUNA,107,46.775375803407634,75773,40225,35432,2,0,0,0,13120,0,0,0,36707,0,0,0,0,0,1241,4307
RJ,58440,ITATIAIA,198,43.83485945059778,25009,12806,12193,2,0,0,0,5194,0,0,0,11721,0,0,0,0,0,416,1375
RJ,58459,LAJE DO MURIAÉ,112,46.065301072312344,7274,3615,3654,1,32,107,593,1891,238,30,43,2039,45,0,1,36,3,135,404
RJ,58467,MESQUITA,150,45.59228657775806,72135,38066,33927,1,182,1762,5336,8139,1008,212,532,32947,323,17,18,713,28,1674,3471
RJ,58475,MACAÉ,109,43.890858360154674,86376,44268,41980,2,0,0,0,19948,0,0,0,36255,0,0,0,0,0,1579,5110
RJ,58491,MAGÉ,110,44.42318062327274,89016,46633,42190,1,235,2012,5937,13175,1476,259,520,36266,493,24,26,938,32,2069,4565
RJ,58491,MAGÉ,110,44.42318062327274,89016,46633,42190,2,0,0,0,19573,0,0,0,39622,0,0,0,0,0,1538,5856
RJ,58491,MAGÉ,148,43.242352049380045,92348,48862,43348,2,0,0,0,17843,0,0,0,43888,0,0,0,0,0,1636,6380
RJ,58513,MANGARATIBA,54,45.33943911766336,36086,18350,17709,1,100,486,2610,3025,493,137,187,17574,230,5,7,347,14,612,1282
RJ,58513,MANGARATIBA,54,45.33943911766336,36086,18350,17709,2,0,0,0,5796,0,0,0,18723,0,0,0,0,0,502,2063
RJ,58530,MARICÁ,55,45.674281209423114,107820,57361,50402,1,408,1488,7930,19462,1211,374,498,45117,787,50,30,952,37,1891,3583
RJ,58556,MENDES,56,46.71273432449903,15470,8127,7315,2,0,0,0,3677,0,0,0,6396,0,0,0,0,0,256,1209
RJ,58572,MIGUEL PEREIRA,48,46.8009729823647,23022,12109,10884,1,74,240,2329,2117,625,150,134,9717,175,12,19,297,10,409,1087
RJ,58599,MIRACEMA,112,46.80932127507163,22336,11742,10555,1,92,215,1723,4255,395,54,171,7364,123,4,3,119,7,461,1329
RJ,58599,MIRACEMA,112,46.80932127507163,22336,11742,10555,2,0,0,0,6033,0,0,0,7970,0,0,0,0,0,370,1477
RJ,58637,NILÓPOLIS,201,45.551273767133644,72741,40129,32473,1,191,1370,7259,6229,729,325,389,35660,495,23,17,728,39,1369,3047
RJ,58637,NILÓPOLIS,221,44.35787682548074,60533,33135,27318,1,159,1430,5662,6135,653,232,343,28185,361,14,12,715,35,1356,2914
RJ,58653,NITERÓI,72,46.59174396949664,113300,63480,49820,1,423,1550,17101,12817,2014,787,700,46603,2533,25,33,1501,56,2431,4919
RJ,58653,NITERÓI,72,46.59174396949664,113300,63480,49820,2,0,0,0,29870,0,0,0,52348,0,0,0,0,0,2189,7816
RJ,58653,NITERÓI,199,45.17682554453718,68774,37091,31683,1,254,749,10336,5495,1034,453,313,32219,1735,25,14,864,22,1181,2534
RJ,58653,NITERÓI,199,45.17682554453718,68774,37091,31683,2,0,0,0,15989,0,0,0,35637,0,0,0,0,0,1155,3990
RJ,58670,NOVA FRIBURGO,222,45.99092592169322,87502,45468,41929,1,321,982,8408,6032,2063,543,444,37281,1072,21,48,688,54,2566,6363
RJ,58670,NOVA FRIBURGO,222,45.99092592169322,87502,45468,41929,2,0,0,0,14659,0,0,0,42174,0,0,0,0,0,2043,7438
RJ,58696,NOVA IGUAÇU,27,48.9614168911905,85738,46160,39416,2,0,0,0,16011,0,0,0,43331,0,0,0,0,0,1143,4582
RJ,58696,NOVA IGUAÇU,84,42.10488128812225,121980,65832,56048,1,272,3190,7892,13331,1705,337,1209,53707,407,24,23,1203,61,3979,7589
RJ,58696,NOVA IGUAÇU,156,43.695889461601766,115436,60916,54333,1,312,2638,8050,13149,1751,313,750,50904,341,22,35,1075,50,3419,6894
RJ,58696,NOVA IGUAÇU,156,43.695889461601766,115436,60916,54333,2,0,0,0,22126,0,0,0,55768,0,0,0,0,0,2351,8666
RJ,58696,NOVA IGUAÇU,157,44.45366757916065,92786,49725,42852,1,251,2000,8008,9187,1187,311,547,42971,555,16,29,1002,51,2098,5051
RJ,58696,NOVA IGUAÇU,158,43.648204784448446,95477,50598,44679,1,241,2251,6554,10439,1325,292,711,43625,395,22,18,970,32,2772,5979
RJ,58696,NOVA IGUAÇU,158,43.648204784448446,95477,50598,44679,2,0,0,0,17857,0,0,0,47591,0,0,0,0,0,1859,7485
RJ,58696,NOVA IGUAÇU,159,44.82045059309056,77056,40851,36043,1,181,1579,5433,7594,1008,225,566,35698,373,22,20,906,47,2098,4608
RJ,58718,PARACAMBI,70,44.47111817700053,33967,17726,16204,2,0,0,0,7108,0,0,0,16288,0,0,0,0,0,573,2234
RJ,58734,PARAÍBA DO SUL,28,45.96117898684481,34131,17895,16207,1,124,399,3263,3531,1237,178,374,12660,449,3,10,498,16,838,2199
RJ,58734,PARAÍBA DO SUL,28,45.96117898684481,34131,17895,16207,2,0,0,0,7328,0,0,0,14535,0,0,0,0,0,619,2681
RJ,58750,PARATY,57,43.32641109353438,29712,15032,14655,1,86,354,2657,2742,925,165,165,11989,437,4,8,180,10,625,1330
RJ,58750,PARATY,57,43.32641109353438,29712,15032,14655,2,0,0,0,5787,0,0,0,13359,0,0,0,0,0,528,1716
RJ,58777,PETRÓPOLIS,29,47.66893002092491,142415,76610,65598,1,656,1646,15658,8767,2926,807,1179,58541,3297,47,55,1568,58,3408,8112
RJ,58777,PETRÓPOLIS,29,47.66893002092491,142415,76610,65598,2,0,0,0,24471,0,0,0,66571,0,0,0,0,0,2791,10126
RJ,58777,PETRÓPOLIS,65,45.364983258101795,101244,53315,47841,1,358,1241,8965,6943,2979,424,925,44000,2007,17,42,1094,34,2965,6194
RJ,58777,PETRÓPOLIS,65,45.364983258101795,101244,53315,47841,2,0,0,0,16194,0,0,0,50376,0,0,0,0,0,2397,8005
RJ,58793,PIRAÍ,30,44.535536159600994,22456,11567,10853,1,75,415,2493,3392,556,79,185,8216,157,5,9,204,9,432,1235
RJ,58793,PIRAÍ,30,44.535536159600994,22456,11567,10853,2,0,0,0,5777,0,0,0,9342,0,0,0,0,0,355,1607
RJ,58831,RESENDE,31,44.392591488163276,60363,32219,28132,2,0,0,0,10671,0,0,0,30942,0,0,0,0,0,1241,3580
RJ,58858,RIO BONITO,32,45.403226518361585,45312,23445,21802,1,170,1038,3726,4509,1037,123,247,20533,392,9,20,391,14,927,2491
RJ,58858,RIO BONITO,32,45.403226518361585,45312,23445,21802,2,0,0,0,8303,0,0,0,22743,0,0,0,0,0,797,3316
RJ,58874,RIO CLARO,108,45.3786489279256,15484,7655,7825,1,55,171,1107,3004,421,31,104,5348,141,2,5,65,7,299,923
RJ,58874,RIO CLARO,108,45.3786489279256,15484,7655,7825,2,0,0,0,4138,0,0,0,5920,0,0,0,0,0,222,1099
RJ,58912,SANTA MARIA MADALENA,60,46.25216888374783,8645,4213,4425,1,49,59,697,1115,256,34,107,2993,92,2,4,78,4,182,680
RJ,58912,SANTA MARIA MADALENA,60,46.25216888374783,8645,4213,4425,2,0,0,0,1894,0,0,0,3272,0,0,0,0,0,143,855
RJ,58939,SANTO ANTÔNIO DE PÁDUA,34,47.608625288458654,33368,17215,16108,1,132,262,2306,3805,770,89,210,14815,235,4,12,192,7,559,1713
RJ,58939,SANTO ANTÔNIO DE PÁDUA,34,47.608625288458654,33368,17215,16108,2,0,0,0,6298,0,0,0,15663,0,0,0,0,0,467,2056
RJ,58971,SÃO GONÇALO,68,47.428656151275646,87681,46851,40678,2,0,0,0,20879,0,0,0,38290,0,0,0,0,0,1430,6243
RJ,58971,SÃO GONÇALO,69,44.13522182622588,81372,44538,36741,1,278,1613,7020,8893,1247,378,497,34938,505,16,49,848,61,2472,5274
RJ,58971,SÃO GONÇALO,87,47.51032652713244,93837,50563,43166,2,0,0,0,22992,0,0,0,39233,0,0,0,0,0,1618,6918
RJ,58971,SÃO GONÇALO,132,43.331983532428964,88903,47957,40814,1,373,2229,6764,11027,1237,391,630,36674,401,13,39,1007,66,2700,6019
RJ,58971,SÃO GONÇALO,132,43.331983532428964,88903,47957,40814,2,0,0,0,18616,0,0,0,41164,0,0,0,0,0,1807,7326
RJ,58971,SÃO GONÇALO,135,46.10390699416271,122831,65603,57050,1,335,2076,12252,13397,1463,572,722,52345,1016,17,49,1295,81,2783,7217
RJ,58971,SÃO GONÇALO,135,46.10390699416271,122831,65603,57050,2,0,0,0,26409,0,0,0,57329,0,0,0,0,0,2051,8567
RJ,58998,SÃO JOÃO DA BARRA,37,43.28279386712095,32872,17344,15528,2,0,0,0,8219,0,0,0,14866,0,0,0,0,0,602,3076
RJ,59013,SÃO JOÃO DE MERITI,89,43.92553164232642,78062,41826,36101,1,211,1724,6117,7631,897,262,363,36146,363,19,28,923,38,1771,4211
RJ,59013,SÃO JOÃO DE MERITI,89,43.92553164232642,78062,41826,36101,2,0,0,0,14418,0,0,0,38670,0,0,0,0,0,1180,5000
RJ,59013,SÃO JOÃO DE MERITI,186,46.28766670233359,102805,55001,47502,2,0,0,0,20485,0,0,0,47692,0,0,0,0,0,1688,6948
